index,id,audio_path,audio_uri,audio_uri_public,audio_url,common_name,confidence,deployment_code,deployment_placename,deployment_subproject,end_time,lat,lon,rank,recording_end_datetime,recording_id,recording_start_datetime,scientific_name,start_time
386,386,audio/samples/RW12_2023.20230523_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230523_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230523_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230523_000000.flac,Dark-eyed Junco,0.5810908079147339,MCPU2_2023,MCPU2,2023,31812.0,38.49001203,-122.0208991,1,2023-05-23T09:00:00,681,2023-05-23T00:00:00,Junco hyemalis,31809.0
5581,5581,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Gray Flycatcher,0.8755606412887573,STER1_2023,STER1,2023,15570.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Empidonax wrightii,15567.0
385,385,audio/samples/RW12_2023.20230523_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230523_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230523_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230523_000000.flac,Anna's Hummingbird,0.5120456218719482,MCPU2_2023,MCPU2,2023,31812.0,38.49001203,-122.0208991,2,2023-05-23T09:00:00,681,2023-05-23T00:00:00,Calypte anna,31809.0
5080,5080,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.5146601796150208,SFVWA3_2023,SFVWA3,2023,31125.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,31122.0
7872,7872,audio/samples/SELER4_2023.20230512_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/SELER4_2023/20230512_000000.flac,s3://dse-soundhub/public/audio/samples/SELER4_2023.20230512_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/SELER4_2023.20230512_000000.flac,Cedar Waxwing,0.535388708114624,USRO4_2023,USRO4,2023,26220.0,38.49073897,-122.5874585,1,2023-05-12T09:00:00,2534,2023-05-12T00:00:00,Bombycilla cedrorum,26217.0
3659,3659,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.8743130564689636,SFSB2_2023,SFSB2,2023,32268.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,32265.0
7931,7931,audio/samples/SELER4_2023.20230512_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/SELER4_2023/20230512_000000.flac,s3://dse-soundhub/public/audio/samples/SELER4_2023.20230512_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/SELER4_2023.20230512_000000.flac,Nuttall's Woodpecker,0.8665064573287964,USRO4_2023,USRO4,2023,28767.0,38.49073897,-122.5874585,1,2023-05-12T09:00:00,2534,2023-05-12T00:00:00,Dryobates nuttallii,28764.0
1866,1866,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9819067120552064,SFSB2_2023,SFSB2,2023,24543.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,24540.0
2186,2186,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9937335848808287,SFSB2_2023,SFSB2,2023,25773.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25770.0
2822,2822,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9968383312225342,SFSB2_2023,SFSB2,2023,28143.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,28140.0
6576,6576,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,California Towhee,0.9635655283927916,STER1_2023,STER1,2023,21582.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Melozone crissalis,21579.0
3499,3499,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9322203397750854,SFSB2_2023,SFSB2,2023,31542.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,31539.0
1611,1611,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9652019739151,SFSB2_2023,SFSB2,2023,23529.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,23526.0
7848,7848,audio/samples/SELER4_2023.20230512_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/SELER4_2023/20230512_000000.flac,s3://dse-soundhub/public/audio/samples/SELER4_2023.20230512_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/SELER4_2023.20230512_000000.flac,Red-faced Warbler,0.7315884828567505,USRO4_2023,USRO4,2023,22788.0,38.49073897,-122.5874585,1,2023-05-12T09:00:00,2534,2023-05-12T00:00:00,Cardellina rubrifrons,22785.0
6262,6262,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.7738644480705261,STER1_2023,STER1,2023,18561.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,18558.0
1840,1840,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9829230308532716,SFSB2_2023,SFSB2,2023,24420.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,24417.0
1526,1526,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.7621686458587646,SFSB2_2023,SFSB2,2023,23220.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,23217.0
2550,2550,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.6742472648620605,SFSB2_2023,SFSB2,2023,27183.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,27180.0
4347,4347,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8040474653244019,SFVWA3_2023,SFVWA3,2023,23115.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,23112.0
1355,1355,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Bewick's Wren,0.9729213714599608,SFSB2_2023,SFSB2,2023,22419.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Thryomanes bewickii,22416.0
7804,7804,audio/samples/SELER4_2023.20230512_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/SELER4_2023/20230512_000000.flac,s3://dse-soundhub/public/audio/samples/SELER4_2023.20230512_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/SELER4_2023.20230512_000000.flac,Bell's Vireo,0.9824615120887756,USRO4_2023,USRO4,2023,21786.0,38.49073897,-122.5874585,1,2023-05-12T09:00:00,2534,2023-05-12T00:00:00,Vireo bellii,21783.0
3496,3496,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9818519353866576,SFSB2_2023,SFSB2,2023,31533.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,31530.0
4394,4394,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,Ash-throated Flycatcher,0.9945776462554932,SFVWA3_2023,SFVWA3,2023,23292.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Myiarchus cinerascens,23289.0
2869,2869,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.8572391271591187,SFSB2_2023,SFSB2,2023,28293.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,28290.0
3231,3231,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9496577382087708,SFSB2_2023,SFSB2,2023,30273.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,30270.0
7004,7004,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Pacific-slope Flycatcher,0.5668706297874451,STEV4_2023,STEV4,2023,19230.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Empidonax difficilis,19227.0
972,972,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,California Towhee,0.9237198233604432,SFSB2_2023,SFSB2,2023,20517.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Melozone crissalis,20514.0
684,684,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.8508521318435669,SFSB2_2023,SFSB2,2023,19515.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,19512.0
4301,4301,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.7951515316963196,SFVWA3_2023,SFVWA3,2023,22431.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,22428.0
898,898,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Bewick's Wren,0.9076708555221558,SFSB2_2023,SFSB2,2023,20226.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Thryomanes bewickii,20223.0
4112,4112,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8969660997390747,SFVWA3_2023,SFVWA3,2023,21069.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,21066.0
3824,3824,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8771318197250366,SFVWA3_2023,SFVWA3,2023,20001.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,19998.0
1232,1232,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.8991363644599915,SFSB2_2023,SFSB2,2023,21741.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,21738.0
1458,1458,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9440940618515016,SFSB2_2023,SFSB2,2023,22872.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,22869.0
2095,2095,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9462286829948424,SFSB2_2023,SFSB2,2023,25464.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25461.0
1146,1146,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Collared Towhee,0.7896646857261658,SFSB2_2023,SFSB2,2023,21351.0,37.78217685,-122.1477319,2,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo ocai,21348.0
1193,1193,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9762843251228333,SFSB2_2023,SFSB2,2023,21552.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,21549.0
1354,1354,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Bewick's Wren,0.9335544109344482,SFSB2_2023,SFSB2,2023,22413.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Thryomanes bewickii,22410.0
6938,6938,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.951112985610962,STER1_2023,STER1,2023,32268.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,32265.0
4738,4738,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.9505824446678162,SFVWA3_2023,SFVWA3,2023,25665.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,25662.0
2702,2702,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.6876135468482971,SFSB2_2023,SFSB2,2023,27744.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,27741.0
3734,3734,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Scrub-Jay,0.9357441067695618,SFVWA3_2023,SFVWA3,2023,19269.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Aphelocoma californica,19266.0
5327,5327,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Spotted Crake,0.7284231185913086,STER1_2023,STER1,2023,3045.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Porzana porzana,3042.0
5139,5139,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8659471273422241,SFVWA3_2023,SFVWA3,2023,31953.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,31950.0
6406,6406,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.765346348285675,STER1_2023,STER1,2023,19353.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,19350.0
4275,4275,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8729304075241089,SFVWA3_2023,SFVWA3,2023,22218.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,22215.0
3718,3718,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Scrub-Jay,0.7723720073699951,SFVWA3_2023,SFVWA3,2023,18978.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Aphelocoma californica,18975.0
6450,6450,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.95982825756073,STER1_2023,STER1,2023,19509.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,19506.0
2424,2424,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.8494707942008972,SFSB2_2023,SFSB2,2023,26808.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,26805.0
2187,2187,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.7546236515045166,SFSB2_2023,SFSB2,2023,25776.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,25773.0
7625,7625,audio/samples/SELER4_2023.20230512_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/SELER4_2023/20230512_000000.flac,s3://dse-soundhub/public/audio/samples/SELER4_2023.20230512_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/SELER4_2023.20230512_000000.flac,Yellow-breasted Chat,0.8606907725334167,USRO4_2023,USRO4,2023,19881.0,38.49073897,-122.5874585,1,2023-05-12T09:00:00,2534,2023-05-12T00:00:00,Icteria virens,19878.0
1939,1939,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.975823938846588,SFSB2_2023,SFSB2,2023,24843.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,24840.0
